# 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34
# compound structure atom shift_high-low shift_low CN(X) no_CH no_CC no_CN no_CO no_CYH no_CYC no_CYN no_CYO shielding_dia shielding_para span skew asymmetry anisotropy at_charge_mull at_charge_loew orb_charge_mull_s orb_charge_mull_p orb_charge_mull_d orb_stdev_mull_p orb_charge_loew_s orb_charge_loew_p orb_charge_loew_d orb_stdev_loew_p BO_loew_sum BO_loew_av BO_mayer_sum BO_mayer_av mayer_VA
001 00 1 -1.9762229065732129 22.411749999999984 4.0146553684391595 3 1 0 0 1 1 0 0 246.621 -83.377 35.601 0.5697873655234394 0.3615447563892744 31.77199999999999 -0.228271 -0.260502 3.106106 3.093701 0.028465 0.07677642534875752 2.879425 3.307958 0.07312 0.04190864927832123 3.9198999999999997 0.9799749999999999 3.9248 0.9812 3.8886
001 00 2 -12.354506390160765 153.25175 3.0639210465526094 1 2 0 0 4 1 0 0 255.921 -223.515 245.999 0.005638234301765413 0.9924964565097433 184.846 -0.191598 -0.077237 3.240133 2.914264 0.037201 0.05623871407965629 2.891473 3.10192 0.083844 0.09486402092117613 3.8971 1.2990333333333333 3.8446 1.2815333333333332 3.8709
001 00 6 -5.4205860039074025 118.04475 3.0584900338911774 1 2 0 0 1 2 0 0 259.083 -191.471 185.333 -0.4241392520490144 1.658636927305024 119.348 -0.202606 -0.131996 3.191229 2.972546 0.038831 0.09935723286370919 2.865985 3.175479 0.090532 0.042302183537023336 3.9430999999999994 1.3143666666666665 3.876 1.292 3.823
001 00 8 -4.152749483484143 85.74574999999999 2.062114086178675 0 2 0 0 2 1 0 0 253.402 -153.492 298.86899999999997 0.9960919332550381 0.002933916544141043 298.577 0.277182 -0.038276 3.135751 2.552099 0.034968 0.208921413173311 2.898238 3.066246 0.073791 0.08840239805005293 4.0639 2.03195 3.5427 1.77135 3.3643
001 00 10 -12.64359246811378 86.55375 2.018988056156897 1 1 0 0 0 1 0 0 258.774 -159.671 169.272 0.8543054964790397 0.1134013665917667 163.1065 -0.34789 -0.137701 3.563541 2.760827 0.023522 0.13933687185139948 2.95788 3.133851 0.04597 0.06175887245030735 3.8159 1.90795 3.5356 1.7678 3.6138
001 01 1 -1.889373636931765 20.55974999999998 4.018271193628572 3 1 0 0 1 1 0 0 247.108 -82.010 33.90100000000001 0.5899236010737151 0.34268952030369404 30.4255 -0.205257 -0.25761 3.088631 3.087926 0.0287 0.07688815742579176 2.87272 3.310387 0.074503 0.04104749422721607 3.9165 0.979125 3.9226 0.98065 3.886
001 01 2 -11.84405016149978 151.13875 3.0655545577719874 1 2 0 0 4 1 0 0 256.636 -222.118 246.299 -0.015911554655114242 1.021328529561429 183.74450000000002 -0.194974 -0.082055 3.234556 2.922601 0.037817 0.05315381955544997 2.887415 3.109228 0.085412 0.09548422450506332 3.9039 1.3013000000000001 3.847 1.2823333333333333 3.8702
001 01 6 -5.616341068711122 119.60374999999999 3.0561412249805144 1 2 0 0 1 2 0 0 258.861 -192.808 183.576 -0.4504619340218765 1.7067349807919936 117.0085 -0.237064 -0.131512 3.221539 2.976561 0.038964 0.09994243982913366 2.871448 3.170338 0.089726 0.03907981909289417 3.9412000000000003 1.3137333333333334 3.8712 1.2904 3.8146
001 01 8 -3.9574244615300245 84.64974999999998 2.0611377744751787 0 2 0 0 2 1 0 0 253.504 -152.497 295.182 0.9985635980513716 0.0010776884599221904 295.07599999999996 0.28281 -0.0428 3.136843 2.54445 0.035897 0.2121717138954515 2.893733 3.072738 0.076329 0.09264650868939066 4.0733 2.03665 3.5322000000000005 1.7661000000000002 3.3476
001 01 10 -11.793522493825733 84.34874999999998 2.0191829678490283 1 1 0 0 0 1 0 0 259.747 -158.439 172.352 0.8678170256219828 0.10252525404049645 166.6565 -0.350996 -0.137321 3.559409 2.767182 0.024405 0.1332441619371496 2.955156 3.134132 0.048033 0.06597334965221435 3.8249999999999997 1.9124999999999999 3.5335 1.76675 3.6056
001 02 1 -2.2254745892260246 23.81174999999999 3.9979709034248905 3 1 0 0 1 1 0 0 246.564 -84.720 33.095 0.6401873394772619 0.2965336343714726 30.117999999999995 -0.241262 -0.259743 3.122162 3.090967 0.028133 0.0780803700234572 2.886405 3.301757 0.071581 0.04023150313290982 3.9237 0.980925 3.9170000000000007 0.9792500000000002 3.8811
001 02 2 -13.670917660233897 156.77775 3.0596979778229123 1 2 0 0 4 1 0 0 256.183 -227.304 257.847 -0.04006639596349784 1.0541449928591082 190.8025 -0.180195 -0.080754 3.239398 2.904162 0.036636 0.0579275712938148 2.893928 3.104213 0.082612 0.09486099273322693 3.8845 1.2948333333333333 3.8291000000000004 1.2763666666666669 3.8642
001 02 6 -6.046377830178585 123.63174999999998 3.0491815223638183 1 2 0 0 1 2 0 0 259.162 -197.137 191.269 -0.43495286742754957 1.6782766084946616 122.65350000000001 -0.235314 -0.133408 3.226281 2.970183 0.038851 0.10629606746410389 2.872913 3.171244 0.089251 0.03961281132832318 3.9469000000000003 1.3156333333333334 3.8573999999999997 1.2857999999999998 3.8056
001 02 8 -3.8949085626854867 85.44474999999998 2.057569081350961 0 2 0 0 2 1 0 0 252.828 -152.616 302.42999999999995 0.9956750322388652 0.003247236869544493 302.10299999999995 0.295103 -0.035655 3.137591 2.53228 0.035025 0.21966097823767727 2.896815 3.064722 0.074118 0.08760352487771252 4.062 2.031 3.5215 1.76075 3.3307
001 02 10 -14.186847739150153 91.28374999999998 2.022133625457723 1 1 0 0 0 1 0 0 257.308 -162.935 156.383 0.833690362763216 0.1301432469759342 149.88100000000003 -0.308849 -0.127618 3.549288 2.73639 0.023171 0.15376165777375492 2.952398 3.129611 0.045609 0.06178872140070004 3.7931000000000004 1.8965500000000002 3.5284000000000004 1.7642000000000002 3.624
001 03 1 -1.8782536417397466 23.271749999999997 4.012067472210593 3 1 0 0 1 1 0 0 245.652 -83.267 36.47 0.4535782835207028 0.47465701219512213 31.488 -0.256542 -0.262666 3.118494 3.108745 0.029304 0.07778238095052975 2.883497 3.305356 0.073812 0.03954381689130854 3.9234999999999998 0.9808749999999999 3.9280999999999997 0.9820249999999999 3.8842
001 03 2 -11.136855790140771 145.50275 3.0737932438901625 1 2 0 0 4 1 0 0 254.831 -214.677 230.66899999999998 0.13484690183769818 0.8279381340649858 180.778 -0.170805 -0.077755 3.221726 2.909185 0.039895 0.06199318778704638 2.875154 3.111392 0.091209 0.09706149438543252 3.8924 1.2974666666666665 3.8376 1.2792000000000001 3.8727
001 03 6 -4.027139226461699 111.26074999999999 3.067586915029515 1 2 0 0 1 2 0 0 258.650 -184.254 173.256 -0.36483584984069806 1.5537960127738424 114.1395 -0.165296 -0.134417 3.155103 2.96832 0.041873 0.10182893835742375 2.848936 3.186319 0.099163 0.04472357356398676 3.9507 1.3169 3.8676 1.2892 3.8234
001 03 8 -4.346381458425853 89.34774999999999 2.0731188289227043 0 2 0 0 2 1 0 0 254.469 -158.161 313.668 0.9828353545787265 0.01292896433808697 312.322 0.226336 -0.027985 3.155904 2.584066 0.033695 0.19276639167742218 2.906554 3.051291 0.07014 0.08435705368847347 4.0413 2.02065 3.5989 1.79945 3.4376
001 03 10 -15.6779558983892 94.61374999999998 2.0190115082460456 1 1 0 0 0 1 0 0 257.763 -166.720 157.79 0.8632866468090502 0.1061635071556527 152.397 -0.300193 -0.13603 3.519728 2.759543 0.020922 0.1433190665019836 2.964669 3.130493 0.040868 0.05499043015228498 3.777 1.8885 3.5637 1.78185 3.671
001 04 1 -2.2990604809956494 27.37975 3.9973462048473465 3 1 0 0 1 1 0 0 246.413 -88.136 36.619 0.48906305469838196 0.4393187545982496 31.94149999999999 -0.245928 -0.257776 3.13433 3.083698 0.0279 0.07369843785544798 2.890854 3.295921 0.071 0.04195961828154939 3.9222 0.98055 3.9252 0.9813 3.8872
001 04 2 -11.625100054455629 152.76074999999997 3.057384823520686 1 2 0 0 4 1 0 0 255.812 -222.917 225.628 0.02705337989965789 0.9642512020709002 170.747 -0.201469 -0.074396 3.25585 2.906834 0.038785 0.06564254078212801 2.895709 3.092884 0.085804 0.09418446838164633 3.9019999999999997 1.3006666666666666 3.8232 1.2744 3.8476
001 04 6 -4.194279565211431 111.36774999999999 3.064094604189017 1 2 0 0 1 2 0 0 259.533 -185.244 170.279 -0.425025986762901 1.6602412056634068 109.61599999999999 -0.138703 -0.138566 3.132103 2.96604 0.04056 0.0935139433293239 2.854697 3.187606 0.096263 0.045191519396158064 3.9579 1.3193 3.8796000000000004 1.2932000000000001 3.8359
001 04 8 -4.97978106606071 91.03774999999999 2.071464854858228 0 2 0 0 2 1 0 0 256.167 -161.548 310.978 0.9878383679874461 0.009149040826364974 310.0325 0.172205 -0.031062 3.1564 2.639106 0.032289 0.16117596144897037 2.914912 3.049426 0.066724 0.079045334511279 4.0392 2.0196 3.6731999999999996 1.8365999999999998 3.5528
