# 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34
# compound structure atom shift_high-low shift_low CN(X) no_CH no_CC no_CN no_CO no_CYH no_CYC no_CYN no_CYO shielding_dia shielding_para span skew asymmetry anisotropy at_charge_mull at_charge_loew orb_charge_mull_s orb_charge_mull_p orb_charge_mull_d orb_stdev_mull_p orb_charge_loew_s orb_charge_loew_p orb_charge_loew_d orb_stdev_loew_p BO_loew_sum BO_loew_av BO_mayer_sum BO_mayer_av mayer_VA
001 00 1 -3.0692229065732306 23.50475 4.0146553684391595 3 1 0 0 1 1 0 0 236.871 -83.686 35.379999999999995 0.6155455059355567 0.31900123516627943 31.9795 -0.095046 -0.058221 3.087868 2.971491 0.035712 0.05121917457359106 2.748914 3.10382 0.189347 0.038112753784002515 3.9592 0.9898 3.9433999999999996 0.9858499999999999 3.9141
001 00 2 -24.64350639016078 165.54075 3.0639210465526094 1 2 0 0 4 1 0 0 254.989 -243.839 273.64 -0.04800467767870192 1.0650470917968171 201.946 -0.066854 0.001773 3.183608 2.818574 0.06132 0.03474160434311193 2.797981 2.944712 0.235553 0.10910681910097705 3.8918999999999997 1.2973 3.7744 1.2581333333333333 3.7354
001 00 6 -15.282586003907412 127.90675 3.0584900338911774 1 2 0 0 1 2 0 0 249.596 -200.813 203.399 -0.4104494122389982 1.6340087182369112 131.678 -0.107744 -0.069898 3.231602 2.812737 0.060042 0.09541164835071236 2.777939 3.0243 0.246195 0.0583621130614716 4.0169999999999995 1.3389999999999997 3.8386 1.2795333333333334 3.7137
001 00 8 -11.514749483484167 93.10775000000001 2.062114086178675 0 2 0 0 2 1 0 0 257.344 -173.763 326.824 0.9960162044403105 0.00299082537898338 326.49850000000004 0.302512 -0.045152 3.158879 2.48051 0.049846 0.2235963328955404 2.837881 2.976915 0.204681 0.11286011508500249 4.1321 2.06605 3.2917 1.64585 2.9078
001 00 10 -19.27959246811379 93.18975 2.018988056156897 1 1 0 0 0 1 0 0 256.054 -172.554 185.625 0.8564202020202021 0.11169410265866497 178.962 -0.368131 -0.029851 3.529809 2.807685 0.025426 0.112459611249254 2.875219 3.023458 0.110792 0.09162959973174606 3.8878000000000004 1.9439000000000002 3.5585000000000004 1.7792500000000002 3.5297
001 01 1 -2.755373636931779 21.425749999999994 4.018271193628572 3 1 0 0 1 1 0 0 237.167 -81.903 33.578 0.645899100601584 0.2913691983467019 30.605500000000006 -0.082727 -0.052439 3.082018 2.965442 0.035363 0.0502489630174925 2.742073 3.102354 0.191348 0.037437983880011474 3.96 0.99 3.9402 0.98505 3.9126
001 01 2 -23.85005016149981 163.14475000000002 3.0655545577719874 1 2 0 0 4 1 0 0 255.761 -242.216 272.404 -0.06653353107883876 1.0907234247041628 199.772 -0.057304 -0.001113 3.173979 2.818033 0.061966 0.03130772326971947 2.793078 2.948717 0.238806 0.11020098271945371 3.903 1.301 3.7721 1.2573666666666667 3.7229
001 01 6 -15.692341068711144 129.67975 3.0561412249805144 1 2 0 0 1 2 0 0 250.147 -203.136 187.406 -0.2476228082345282 1.359867548641753 128.953 -0.127503 -0.0725 3.242869 2.819594 0.061594 0.09339124222502528 2.784454 3.020909 0.245807 0.054197919677173315 4.0091 1.3363666666666667 3.8436000000000003 1.2812000000000001 3.717
001 01 8 -11.01142446153004 91.70375 2.0611377744751787 0 2 0 0 2 1 0 0 257.449 -172.463 322.228 0.9978152115893094 0.0016394867909530154 322.05199999999996 0.300068 -0.05239 3.149472 2.491669 0.050363 0.21777358609650835 2.83185 2.984319 0.208879 0.11821597924138688 4.155 2.0775 3.2992 1.6496 2.9184
001 01 10 -18.312522493825753 90.86775 2.0191829678490283 1 1 0 0 0 1 0 0 257.301 -171.479 189.052 0.8694539068616045 0.10121280388447196 182.882 -0.377144 -0.034521 3.527916 2.81753 0.026254 0.1032673762827997 2.873246 3.025505 0.113725 0.09458122574979312 3.9025000000000003 1.9512500000000002 3.5584 1.7792 3.5205
