# 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27
# compound structure atom shift_high-low shift_low CN(X) no_HCH no_HYH no_HYC no_HYN no_HYO dist_HC shift_low_neighbor_C shielding_dia shielding_para span skew asymmetry anisotropy at_charge_mull at_charge_loew orb_charge_mull_s orb_charge_mull_p orb_charge_loew_s orb_charge_loew_p BO_loew BO_mayer mayer_VA
001 03 3 -0.20586067040203204 2.9239166666666563 4.012067472210593 3 2 1 0 0 1.143549409298877 24.205749999999995 25.988 2.680 9.921999999999997 0.7794799435597662 0.17504000000000028 9.374999999999996 0.034215 0.052963 0.918728 0.044707 0.820618 0.111317 0.9194 0.9738 1.0093
001 03 4 -0.10377232176614015 1.8079166666666566 4.012067472210593 3 2 1 0 0 1.0958714373275178 24.205749999999995 28.571 1.214 8.099 0.2855908136807003 0.6523111612175871 6.6525 -0.00044 0.032507 0.949278 0.048518 0.825697 0.12336 0.9487 1.0051 1.0349
001 03 5 -0.19627290237832895 2.314916666666658 4.012067472210593 3 2 1 0 0 1.11278933236827 24.205749999999995 26.759 2.520 9.904 0.7782714054927311 0.1760555852485301 9.355 0.028798 0.04297 0.921996 0.046706 0.819546 0.120387 0.9363 0.9791 1.0123
001 03 7 -0.3735706628938189 6.359916666666656 3.0737932438901625 1 0 2 0 0 1.0935838575494474 144.82475 32.394 -7.160 5.338000000000001 0.8313975271637314 0.1320164287111294 5.1129999999999995 0.035184 0.039474 0.918728 0.043649 0.818567 0.124143 0.9163 1.0335 1.0403
001 03 9 -0.13199980390862365 5.297916666666655 3.067586915029515 1 0 2 0 0 1.0776805329976273 110.04574999999998 31.953 -5.657 6.567 -0.06715395157606305 1.0915887850467292 4.815000000000001 0.026739 0.043628 0.926411 0.044372 0.808031 0.129067 0.9035 1.0567 1.0335
001 03 11 -0.5944581543012148 1.8689166666666566 2.0190115082460456 1 0 1 0 0 1.016966208794265 92.20374999999999 35.257 -5.532 11.166000000000004 0.9482357155651081 0.039332214308397416 11.021500000000003 0.040885 -0.004354 0.906274 0.051096 0.825004 0.155925 1.0496 1.1616 1.0406
001 04 3 -0.19577310322175023 2.1809166666666577 3.9973462048473465 3 2 1 0 0 1.101653297741195 28.17474999999999 27.376 2.037 9.328 0.7652229845626066 0.18706224019133352 8.780499999999996 0.032009 0.038033 0.918348 0.047101 0.82079 0.123382 0.9474 0.9849 1.0124
001 04 4 -0.10092146920520761 1.1149166666666552 3.9973462048473465 3 2 1 0 0 1.0561730161093588 28.17474999999999 29.615 0.863 7.649999999999999 0.2941176470588222 0.6428571428571437 6.299999999999997 0.006578 0.016513 0.940765 0.049872 0.82709 0.134826 0.9786 1.0086 1.0357
001 04 5 -0.2112555780076235 3.7489166666666556 3.9973462048473465 3 2 1 0 0 1.1862124268743308 28.17474999999999 25.336 2.508 9.519000000000002 0.6566866267465066 0.28165938864628814 8.702000000000002 0.033259 0.061889 0.923213 0.041403 0.825192 0.100095 0.9025 0.9757 1.0067
001 04 7 -0.3659829534344645 7.442916666666658 3.057384823520686 1 0 2 0 0 1.1572192419146725 152.09175 30.771 -6.622 4.935000000000002 0.6113475177304961 0.3228593872741551 4.455500000000004 0.060087 0.058721 0.897758 0.040024 0.821543 0.105907 0.8978 1.0197 1.0281
