# 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27
# compound structure atom shift_high-low shift_low CN(X) no_HCH no_HYH no_HYC no_HYN no_HYO dist_HC shift_low_neighbor_C shielding_dia shielding_para span skew asymmetry anisotropy at_charge_mull at_charge_loew orb_charge_mull_s orb_charge_mull_p orb_charge_loew_s orb_charge_loew_p BO_loew BO_mayer mayer_VA
001 00 3 -0.15018992460276337 1.869833333333336 4.0146553684391595 3 2 1 0 0 1.0972539335414568 21.89825000000002 28.248 1.553 8.962000000000003 0.7270698504798023 0.2196874438656371 8.350500000000004 0.134705 0.133092 0.844102 0.021194 0.805755 0.061153 0.8873 0.9538 0.9628
001 00 4 -0.12405758044320692 1.8108333333333348 4.0146553684391595 3 2 1 0 0 1.0936456437124595 21.89825000000002 28.884 0.976 6.896000000000001 0.17459396751740147 0.7800109629088251 5.472999999999999 0.125175 0.128776 0.85364 0.021185 0.810318 0.060905 0.8945 0.9714 0.9785
001 00 5 -0.15273369456852492 1.869833333333336 4.0146553684391595 3 2 1 0 0 1.0972498788539329 21.89825000000002 28.248 1.553 8.963000000000001 0.7275465803860323 0.21927566596827305 8.3525 0.134701 0.133068 0.844105 0.021193 0.805777 0.061155 0.8874 0.9537 0.9628
001 00 7 -0.5259435884391337 6.699833333333334 3.0639210465526094 1 0 2 0 0 1.0893309036429197 152.81125000000003 32.774 -7.803 6.873999999999999 0.39423916205993564 0.5354020229727416 5.832999999999998 0.126184 0.148016 0.851962 0.021854 0.792383 0.059601 0.8254 0.9489 0.9729
001 00 9 -0.27429441364936835 5.802833333333336 3.0584900338911774 1 0 2 0 0 1.0904777655192517 117.09925000000001 32.060 -6.192 5.774000000000001 0.47939037062694906 0.4488800398208065 5.022500000000001 0.126253 0.15784 0.851925 0.021822 0.783485 0.058676 0.8009 0.941 0.9648
001 00 11 -0.3977694729863188 2.6128333333333345 2.018988056156897 1 0 1 0 0 1.0629612411194682 83.05725000000002 30.519 -1.461 11.025999999999996 0.9426809359695267 0.04361428045638559 10.867999999999995 0.175764 0.125854 0.801121 0.023114 0.803545 0.070601 0.9193 0.9809 0.9761
001 01 3 -0.15643561500408865 1.507833333333334 4.018271193628572 3 2 1 0 0 1.0824026070366146 19.983250000000027 28.791 1.372 9.072000000000003 0.7310405643738969 0.21626093122193368 8.462000000000003 0.134562 0.130316 0.843748 0.021689 0.806222 0.063462 0.8892 0.9567 0.9634
001 01 4 -0.12186464072540915 1.664833333333334 4.018271193628572 3 2 1 0 0 1.088138476063364 19.983250000000027 29.128 0.877 6.887999999999998 0.13269454123112634 0.8305681712855698 5.394499999999997 0.124078 0.12953 0.854554 0.021368 0.808886 0.061584 0.891 0.9731 0.9797
001 01 5 -0.15243561500409086 1.7418333333333358 4.018271193628572 3 2 1 0 0 1.091979794023644 19.983250000000027 28.438 1.492 9.232999999999997 0.6963067258745808 0.24648382559775003 8.531999999999996 0.133584 0.133956 0.845084 0.021332 0.804331 0.061713 0.8848 0.9529 0.964
001 01 7 -0.5076539631226993 6.523833333333336 3.0655545577719874 1 0 2 0 0 1.0811144889631532 150.68425000000002 33.205 -8.058 7.196999999999999 0.37946366541614734 0.5508593043335247 6.080500000000001 0.124413 0.147489 0.853383 0.022205 0.791609 0.060902 0.8223 0.9479 0.9736
001 01 9 -0.2747768440460341 6.268833333333333 3.0561412249805144 1 0 2 0 0 1.1227269787174485 118.78125000000001 31.242 -5.840 5.727 0.24986904138292315 0.692456479690522 4.653000000000002 0.123386 0.162957 0.855977 0.020637 0.783226 0.053817 0.7943 0.938 0.9655
001 01 11 -0.3475326400537391 2.951833333333333 2.0191829678490283 1 0 1 0 0 1.0817975078027404 80.89225000000002 29.966 -1.247 11.062000000000001 0.9410594829144816 0.04486650151390042 10.899000000000001 0.179063 0.133314 0.798553 0.022384 0.799623 0.067064 0.9109 0.9766 0.9742
001 02 3 -0.17040896252013127 2.951833333333333 3.9979709034248905 3 2 1 0 0 1.1432233108455583 23.33925000000002 26.946 1.773 9.028000000000002 0.6998227735932646 0.24339859888629414 8.350500000000004 0.133787 0.143414 0.84668 0.019533 0.802651 0.053934 0.8761 0.9525 0.9606
001 02 4 -0.1343206594244961 2.4008333333333347 3.9979709034248905 3 2 1 0 0 1.1166946331395438 23.33925000000002 28.408 0.862 6.582000000000001 0.2306289881494987 0.7144469525959367 5.3160000000000025 0.126878 0.132962 0.852685 0.020436 0.809484 0.057555 0.8918 0.9707 0.9762
001 02 5 -0.15797050764064835 1.4478333333333353 3.9979709034248905 3 2 1 0 0 1.0684074855888035 23.33925000000002 28.789 1.434 9.055 0.7349530646051906 0.21289178001182718 8.454999999999998 0.140966 0.125195 0.836811 0.022222 0.808322 0.066483 0.9001 0.952 0.9636
001 02 7 -0.587119076725628 6.615833333333335 3.0596979778229123 1 0 2 0 0 1.0734334340822862 156.27325000000002 33.392 -8.336 8.099 0.22607729349302377 0.7196876913655849 6.532 0.124772 0.144705 0.852632 0.022596 0.792503 0.062793 0.8288 0.9497 0.9749
001 02 9 -0.27888148900015963 6.378833333333333 3.0491815223638183 1 0 2 0 0 1.1239203760778917 122.72825000000002 31.056 -5.764 5.878 0.37870023817625087 0.55166163141994 4.965 0.123649 0.163763 0.855649 0.020702 0.782351 0.053886 0.7921 0.9392 0.9644
001 02 11 -0.5441115796029798 1.7908333333333353 2.022133625457723 1 0 1 0 0 1.0208159574179525 87.69425000000003 31.919 -2.039 10.338000000000001 0.9413813116656982 0.04461787660138428 10.186500000000002 0.170245 0.109745 0.805544 0.024211 0.812424 0.077831 0.9315 0.9813 0.9801
001 03 3 -0.17377733706871012 2.8918333333333344 4.012067472210593 3 2 1 0 0 1.143549409298877 22.870250000000027 26.760 2.019 9.036000000000001 0.7662682602921633 0.18617771509167844 8.508000000000003 0.136514 0.14279 0.843892 0.019594 0.803223 0.053987 0.8735 0.9452 0.9604
001 03 4 -0.12068898843281772 1.8248333333333342 4.012067472210593 3 2 1 0 0 1.0958714373275178 22.870250000000027 28.642 1.205 7.070999999999998 0.23858011596662346 0.7053275109170306 5.724999999999998 0.127597 0.129483 0.851179 0.021225 0.80974 0.060777 0.8903 0.9717 0.9761
001 03 5 -0.1631895690450058 2.281833333333335 4.012067472210593 3 2 1 0 0 1.11278933236827 22.870250000000027 27.569 1.821 8.961000000000002 0.7640888293717231 0.18802253187073797 8.432500000000005 0.138266 0.136637 0.841011 0.020723 0.804593 0.05877 0.8814 0.9496 0.9603
001 03 7 -0.48848732956049545 6.474833333333333 3.0737932438901625 1 0 2 0 0 1.0935838575494474 145.04825000000002 32.306 -7.110 5.722000000000001 0.7368053128276814 0.21129922364605727 5.345500000000001 0.122417 0.1536 0.856007 0.021577 0.788643 0.057756 0.8086 0.9461 0.9741
001 03 9 -0.24691647057530375 5.412833333333335 3.067586915029515 1 0 2 0 0 1.0776805329976273 110.28025000000002 32.053 -5.795 6.278000000000002 0.27429117553360843 0.6649153531815531 5.138999999999999 0.123557 0.162616 0.854255 0.022188 0.77767 0.059714 0.7828 0.9372 0.965
001 03 11 -0.6013748209678909 1.8758333333333326 2.0190115082460456 1 0 1 0 0 1.016966208794265 91.09125000000002 32.203 -2.409 10.533999999999995 0.9466489462692234 0.040554192524173596 10.393499999999996 0.17129 0.105888 0.804004 0.024706 0.813864 0.080248 0.9418 0.9819 0.9807
001 04 3 -0.1626897698884271 2.1478333333333346 3.9973462048473465 3 2 1 0 0 1.101653297741195 26.917250000000024 28.063 1.459 8.354 0.7550873832894414 0.1956646477526306 7.842499999999998 0.139249 0.132434 0.839663 0.021088 0.806788 0.060777 0.8916 0.9528 0.9624
001 04 4 -0.13283813587188575 1.1468333333333334 3.9973462048473465 3 2 1 0 0 1.0561730161093588 26.917250000000024 29.714 0.810 6.576000000000004 0.2515206812652077 0.6905808624076333 5.345500000000001 0.130887 0.116853 0.846621 0.022491 0.815132 0.068015 0.9098 0.9703 0.9784
