# 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34
# compound structure atom shift_high-low shift_low CN(X) no_CH no_CC no_CN no_CO no_CYH no_CYC no_CYN no_CYO shielding_dia shielding_para span skew asymmetry anisotropy at_charge_mull at_charge_loew orb_charge_mull_s orb_charge_mull_p orb_charge_mull_d orb_stdev_mull_p orb_charge_loew_s orb_charge_loew_p orb_charge_loew_d orb_stdev_loew_p BO_loew_sum BO_loew_av BO_mayer_sum BO_mayer_av mayer_VA
001 00 1 -3.104722906573244 23.540250000000015 4.0146553684391595 3 1 0 0 1 1 0 0 238.426 -81.272 38.653999999999996 0.6283955088735986 0.3072469554801355 35.06299999999999 -0.044137 -0.061661 3.050163 2.953689 0.039088 0.04329569263025289 2.750525 3.106496 0.187652 0.03854715951057015 3.9568000000000003 0.9892000000000001 3.9477 0.986925 3.9433
001 00 2 -14.864006390160796 155.76125000000002 3.0639210465526094 1 2 0 0 4 1 0 0 255.130 -230.197 243.26600000000002 0.036873216972367714 0.951432655447989 184.692 -0.05447 -0.00447 3.144545 2.836536 0.06934 0.027177897729588993 2.800542 2.947887 0.235839 0.10150822121877615 3.8785 1.2928333333333333 3.7725 1.2575 3.8357
001 00 6 -6.749086003907422 119.37325000000001 3.0584900338911774 1 2 0 0 1 2 0 0 253.603 -192.282 175.89100000000002 -0.3751016254384816 1.5716055586359856 115.424 -0.082102 -0.069814 3.139497 2.86934 0.069211 0.06170733530410578 2.780886 3.018689 0.248469 0.05830406652198455 4.016 1.3386666666666667 3.911 1.3036666666666668 3.9033
001 00 8 -8.78324948348417 90.37625000000001 2.062114086178675 0 2 0 0 2 1 0 0 261.600 -171.282 298.297 0.9972711760426688 0.00204801513619049 298.0935 0.094967 -0.046709 3.05257 2.793492 0.050968 0.04863944895178536 2.839162 2.979655 0.202601 0.11233157544668078 4.1323 2.06615 3.8281 1.91405 3.7497
001 00 10 -10.364092468113796 84.27425000000001 2.018988056156897 1 1 0 0 0 1 0 0 264.658 -168.238 164.579 0.8473195243621605 0.11905468833900833 158.297 -0.194299 -0.027978 3.234788 2.933515 0.020463 0.05011902474443545 2.874737 3.026478 0.106499 0.09185081455454451 3.8607 1.93035 3.7592 1.8796 3.8627
001 01 1 -2.8428736369317846 21.51325 4.018271193628572 3 1 0 0 1 1 0 0 238.926 -79.745 36.886000000000024 0.656997234723201 0.28138066008362345 33.72300000000001 -0.031659 -0.055879 3.043189 2.948452 0.03885 0.04194895417448849 2.74358 3.105067 0.189709 0.0378468908498439 3.9574 0.98935 3.9484000000000004 0.9871000000000001 3.9454
001 01 2 -14.213550161499796 153.50825 3.0655545577719874 1 2 0 0 4 1 0 0 255.933 -228.747 243.346 0.0159032817469775 0.9789074379895027 183.47699999999998 -0.05419 -0.007431 3.13907 2.840864 0.070186 0.02551412558433727 2.795606 2.951922 0.239147 0.10281355057740844 3.8899 1.2966333333333333 3.7792 1.2597333333333334 3.833
001 01 6 -7.188841068711142 121.17625000000001 3.0561412249805144 1 2 0 0 1 2 0 0 254.266 -194.748 173.975 -0.40253484696077013 1.61988873496882 112.9735 -0.096171 -0.072219 3.149161 2.872356 0.070547 0.059792414761405996 2.787425 3.015208 0.247979 0.054051128612946975 4.0079 1.3359666666666667 3.913 1.3043333333333333 3.8995
001 01 8 -8.277924461530048 88.97025000000001 2.0611377744751787 0 2 0 0 2 1 0 0 261.669 -169.945 295.34200000000004 0.9985576044043852 0.0010821869321270652 295.2355 0.089355 -0.054101 3.044833 2.806015 0.051563 0.04143261587606231 2.833092 2.987186 0.20687 0.1179386846812077 4.1553 2.07765 3.8391 1.91955 3.7633
001 01 10 -9.66202249382576 82.21725 2.0191829678490283 1 1 0 0 0 1 0 0 265.530 -167.053 167.818 0.8620529383022085 0.10715575154060496 162.03050000000002 -0.19018 -0.032415 3.226729 2.936613 0.02118 0.04364748894266433 2.872619 3.028463 0.109462 0.09487296500760016 3.876 1.938 3.7635 1.88175 3.855
