# 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34
# compound structure atom shift_high-low shift_low CN(X) no_CH no_CC no_CN no_CO no_CYH no_CYC no_CYN no_CYO shielding_dia shielding_para span skew asymmetry anisotropy at_charge_mull at_charge_loew orb_charge_mull_s orb_charge_mull_p orb_charge_mull_d orb_stdev_mull_p orb_charge_loew_s orb_charge_loew_p orb_charge_loew_d orb_stdev_loew_p BO_loew_sum BO_loew_av BO_mayer_sum BO_mayer_av mayer_VA
001 00 1 -0.8127229065732138 21.248249999999985 4.0146553684391595 3 1 0 0 1 1 0 0 234.885 -67.718 33.242999999999995 0.7719820714135319 0.18135128237846085 31.347999999999985 0.023243 -0.055916 3.011643 2.920716 0.043203 0.04225293783868762 2.743867 3.101469 0.193566 0.03852151540373254 3.9596999999999998 0.9899249999999999 3.9732 0.9933 3.9477
001 00 2 -16.554006390160765 157.45125 3.0639210465526094 1 2 0 0 4 1 0 0 255.024 -224.060 257.37 -0.04478377433267275 1.060616578839418 190.14600000000002 -0.039797 0.00171 3.124719 2.834767 0.076026 0.03635847750296116 2.795998 2.942773 0.239265 0.11164800977327513 3.9072 1.3024 3.8308 1.2769333333333333 3.8052
001 00 6 -8.238086003907398 120.86224999999999 3.0584900338911774 1 2 0 0 1 2 0 0 253.779 -186.226 196.889 -0.4605082051308097 1.7253549014196057 124.9995 -0.093291 -0.07202 3.138214 2.876771 0.074049 0.07199661153369188 2.775777 3.025044 0.249434 0.05832427539198415 4.0187 1.3395666666666666 3.9250999999999996 1.3083666666666665 3.8217
001 00 8 -4.00624948348414 85.59924999999998 2.062114086178675 0 2 0 0 2 1 0 0 260.268 -157.452 306.198 0.9914630402549987 0.006416413975705667 305.5445 0.060911 -0.050029 3.039248 2.836109 0.055163 0.05096880859244541 2.836154 2.983441 0.205193 0.11629861691496303 4.1363 2.06815 3.8082 1.9041 3.6688
001 00 10 -11.708092468113776 85.61824999999999 2.018988056156897 1 1 0 0 0 1 0 0 263.810 -161.013 172.529 0.8484776472361168 0.11811607081000157 165.9935 -0.161985 -0.029773 3.213943 2.91615 0.025848 0.03824745686970568 2.869844 3.028899 0.111261 0.09302190129749015 3.9025 1.95125 3.8511999999999995 1.9255999999999998 3.8411
001 01 1 -0.7558736369317671 19.426249999999982 4.018271193628572 3 1 0 0 1 1 0 0 235.366 -66.377 31.53200000000001 0.8015349486236202 0.15661967131058585 29.9675 0.035697 -0.050364 3.004849 2.915203 0.043085 0.04116668255195378 2.737206 3.099892 0.195722 0.037987775406482197 3.9602999999999997 0.9900749999999999 3.9709000000000003 0.9927250000000001 3.9478
001 01 2 -16.11255016149977 155.40724999999998 3.0655545577719874 1 2 0 0 4 1 0 0 255.909 -222.900 257.56399999999996 -0.06307558509729617 1.0859069913781023 189.1115 -0.038718 -0.001533 3.11968 2.837832 0.076894 0.03358998217226878 2.791266 2.946917 0.242532 0.11265285078653506 3.9177999999999997 1.3059333333333332 3.8335 1.2778333333333334 3.7991
001 01 6 -8.36684106871111 122.35424999999998 3.0561412249805144 1 2 0 0 1 2 0 0 254.402 -188.341 194.65699999999998 -0.48261814370919126 1.7668572687979818 122.50649999999999 -0.110755 -0.074256 3.14835 2.882691 0.075405 0.07022475596492546 2.782083 3.021558 0.249004 0.05406240444461691 4.0111 1.3370333333333333 3.9307 1.3102333333333334 3.8218
001 01 8 -3.828924461530022 84.52124999999998 2.0611377744751787 0 2 0 0 2 1 0 0 260.321 -156.427 301.947 0.9887861114698938 0.008434061052704993 301.1005 0.058856 -0.057209 3.03229 2.844498 0.055563 0.045849732838189286 2.830367 2.990739 0.20923 0.12148578364977528 4.1587 2.07935 3.817 1.9085 3.6772
001 01 10 -10.800022493825736 83.35524999999998 2.0191829678490283 1 1 0 0 0 1 0 0 264.678 -159.618 175.125 0.8619957173447537 0.10720178847075107 169.08300000000003 -0.159579 -0.033966 3.207921 2.918986 0.026521 0.03301170291477451 2.867951 3.030541 0.114116 0.09595866239862526 3.9161 1.95805 3.8505 1.92525 3.8294
001 02 1 -0.9399745892260114 22.526249999999976 3.9979709034248905 3 1 0 0 1 1 0 0 235.038 -69.150 30.858000000000004 0.8274677555253073 0.13523216039557034 29.527000000000015 0.004069 -0.060378 3.026205 2.924268 0.044185 0.043414662146944505 2.752049 3.100697 0.191182 0.035772197938249914 3.9632 0.9908 3.9718 0.99295 3.9474
001 02 2 -18.224417660233883 161.33124999999998 3.0596979778229123 1 2 0 0 4 1 0 0 255.177 -228.093 269.925 -0.0865166249884227 1.1187810107041767 196.6055 -0.033393 0.002289 3.130362 2.824393 0.074478 0.034641328530143525 2.797654 2.94535 0.234871 0.11304521416819616 3.8992000000000004 1.2997333333333334 3.8174 1.2724666666666666 3.8029
001 02 6 -9.455877830178594 127.04124999999999 3.0491815223638183 1 2 0 0 1 2 0 0 254.198 -192.824 204.162 -0.4673053751432686 1.7380366674402412 129.27 -0.091325 -0.076454 3.136498 2.875422 0.075106 0.0706297075528421 2.784171 3.022788 0.248002 0.05595532869471265 4.0159 1.3386333333333333 3.9156999999999997 1.3052333333333332 3.809
001 02 8 -3.2994085626854854 84.84924999999998 2.057569081350961 0 2 0 0 2 1 0 0 260.760 -157.194 311.88599999999997 0.9885599225357984 0.008604667614166192 310.99399999999997 0.054022 -0.048573 3.043459 2.838323 0.055575 0.05269401261370529 2.834926 2.980881 0.207895 0.11650303966849965 4.1301 2.06505 3.8033 1.90165 3.6581
001 02 10 -13.19734773915016 90.29424999999999 2.022133625457723 1 1 0 0 0 1 0 0 262.190 -164.069 160.26500000000001 0.8284715939225659 0.1344100917580716 153.3925 -0.143535 -0.011088 3.213469 2.899027 0.025001 0.04670626318100533 2.860978 3.019634 0.111501 0.0978154471969195 3.881 1.9405 3.8431999999999995 1.9215999999999998 3.8464
001 03 1 -0.6907536417397466 22.084249999999997 4.012067472210593 3 1 0 0 1 1 0 0 234.505 -68.174 34.06200000000001 0.6439433973342716 0.2931356751530787 31.03 0.002386 -0.067707 3.011173 2.939061 0.045963 0.042746654793094634 2.750112 3.10214 0.198269 0.03289560619596486 3.9635000000000002 0.9908750000000001 3.9770999999999996 0.9942749999999999 3.9439
